NTD ID,Legacy NTD ID,Agency,Mode,TOS,3 Mode,Mode/Type of Service Status,Reporter Type,Organization Type,HQ City,HQ State,UACE CD,UZA Name, UZA SQ Miles , UZA Population , Service Area Population , Service Area SQ Miles ,Last Closed Report Year,Last Closed FY End Month,Last Closed FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Avg Trip Length FY,Fares FY,Operating Expenses FY,Avg Cost Per Trip FY,Avg Fares Per Trip FY
70010,7010,Des Moines Area Regional Transit Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DES MOINES,IA,23743,"Des Moines, IA", 224.74 ," 542,486 "," 534,049 ", 616 ,2023,6,2023,"12,673,895","3,041,498",4,"$4,173,337.00 ","$28,742,849.00 ",$9.45 ,$1.37 
70010,7010,Des Moines Area Regional Transit Authority,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DES MOINES,IA,23743,"Des Moines, IA", 224.74 ," 542,486 "," 534,049 ", 616 ,2023,6,2023,"3,155,940","69,328",46,"$260,715.00 ","$877,217.00 ",$12.65 ,$3.76 
70011,7011,City of Dubuque,DR,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",DUBUQUE,IA,24823,"Dubuque, IA--IL", 34.17 ," 70,332 "," 60,140 ", 26 ,2023,6,2023,,,,,,,
70011,7011,City of Dubuque,DR,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",DUBUQUE,IA,24823,"Dubuque, IA--IL", 34.17 ," 70,332 "," 60,140 ", 26 ,2003,6,2003,"181,573","56,969",3,$0.00 ,"$368,715.00 ",$6.47 ,$0.00 
70011,7011,City of Dubuque,MB,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",DUBUQUE,IA,24823,"Dubuque, IA--IL", 34.17 ," 70,332 "," 60,140 ", 26 ,2023,6,2023,,,,,,,
70012,7012,City of Sioux City,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SIOUX CITY,IA,82225,"Sioux City, IA--NE--SD", 55.03 ," 113,066 "," 95,097 ", 40 ,2023,6,2023,"196,578","43,266",5,"$150,192.00 ","$1,340,565.00 ",$30.98 ,$3.47 
70012,7012,City of Sioux City,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SIOUX CITY,IA,82225,"Sioux City, IA--NE--SD", 55.03 ," 113,066 "," 95,097 ", 40 ,2023,6,2023,"3,117,652","644,143",5,"$675,692.00 ","$4,697,096.00 ",$7.29 ,$1.05 
70013,7013,Metropolitan Transit Authority of Black Hawk County,DR,DO,Bus,Active,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,WATERLOO,IA,92593,"Waterloo, IA", 63.71 ," 114,139 "," 108,519 ", 51 ,2023,6,2023,,,,,,,
70013,7013,Metropolitan Transit Authority of Black Hawk County,DR,PT,Bus,Inactive,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,WATERLOO,IA,92593,"Waterloo, IA", 63.71 ," 114,139 "," 108,519 ", 51 ,2012,6,2012,"96,021","12,615",8,"$64,859.00 ","$192,021.00 ",$15.22 ,$5.14 
70013,7013,Metropolitan Transit Authority of Black Hawk County,MB,DO,Bus,Active,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,WATERLOO,IA,92593,"Waterloo, IA", 63.71 ," 114,139 "," 108,519 ", 51 ,2023,6,2023,,,,,,,
70014,7014,Topeka Metropolitan Transit Authority,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,TOPEKA,KS,88084,"Topeka, KS", 84.24 ," 148,956 "," 127,473 ", 58 ,2023,6,2023,"66,972","19,449",3,"$67,173.00 ","$1,067,785.00 ",$54.90 ,$3.45 
70014,7014,Topeka Metropolitan Transit Authority,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,TOPEKA,KS,88084,"Topeka, KS", 84.24 ," 148,956 "," 127,473 ", 58 ,2023,6,2023,"16,340","4,300",4,"$18,315.00 ","$138,297.00 ",$32.16 ,$4.26 
70014,7014,Topeka Metropolitan Transit Authority,DR,TX,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,TOPEKA,KS,88084,"Topeka, KS", 84.24 ," 148,956 "," 127,473 ", 58 ,2023,6,2023,"95,532","21,494",4,"$54,945.00 ","$325,309.00 ",$15.13 ,$2.56 
70014,7014,Topeka Metropolitan Transit Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,TOPEKA,KS,88084,"Topeka, KS", 84.24 ," 148,956 "," 127,473 ", 58 ,2023,6,2023,"3,632,161","894,621",4,"$634,581.00 ","$6,786,291.00 ",$7.59 ,$0.71 
70015,7015,City of Wichita ,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WICHITA,KS,95077,"Wichita, KS", 226.84 ," 500,231 "," 395,745 ", 164 ,2023,12,2023,"544,378","80,431",7,"$262,416.00 ","$2,752,846.00 ",$34.23 ,$3.26 
70015,7015,City of Wichita ,DR,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WICHITA,KS,95077,"Wichita, KS", 226.84 ," 500,231 "," 395,745 ", 164 ,2016,12,2016,"661,233","114,997",6,"$318,374.00 ","$1,126,242.00 ",$9.79 ,$2.77 
70015,7015,City of Wichita ,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WICHITA,KS,95077,"Wichita, KS", 226.84 ," 500,231 "," 395,745 ", 164 ,2023,12,2023,"6,532,895","1,169,680",6,"$1,789,838.00 ","$11,679,220.00 ",$9.98 ,$1.53 
70015,7015,City of Wichita ,VP,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WICHITA,KS,95077,"Wichita, KS", 226.84 ," 500,231 "," 395,745 ", 164 ,2017,12,2017,"88,776","2,466",36,"$6,122.00 ","$6,915.00 ",$2.80 ,$2.48 
70016,7016,City of Columbia,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",COLUMBIA,MO,18937,"Columbia, MO", 67.20 ," 141,831 "," 126,853 ", 61 ,2023,9,2023,"310,264","56,704",5,"$50,371.00 ","$2,016,987.00 ",$35.57 ,$0.89 
70016,7016,City of Columbia,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",COLUMBIA,MO,18937,"Columbia, MO", 67.20 ," 141,831 "," 126,853 ", 61 ,2023,9,2023,"2,136,028","854,411",3,"$826,757.00 ","$3,845,835.00 ",$4.50 ,$0.97 
70018,7018,City of Iowa City,DR,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",IOWA CITY,IA,41590,"Iowa City, IA", 50.83 ," 126,810 "," 75,671 ", 26 ,2023,6,2023,"318,507","73,489",4,"$125,206.00 ","$307,490.00 ",$4.18 ,$1.70 
70018,7018,City of Iowa City,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",IOWA CITY,IA,41590,"Iowa City, IA", 50.83 ," 126,810 "," 75,671 ", 26 ,2023,6,2023,"2,435,682","1,050,132",2,"$1,351,567.00 ","$6,606,297.00 ",$6.29 ,$1.29 
70019,7019,University of Iowa,DR,DO,Bus,Active,Full Reporter,University,IOWA CITY,IA,41590,"Iowa City, IA", 50.83 ," 126,810 "," 79,240 ", 30 ,2023,6,2023,"22,944","6,019",4,$0.00 ,"$475,969.00 ",$79.08 ,$0.00 
70019,7019,University of Iowa,DR,PT,Bus,Inactive,Full Reporter,University,IOWA CITY,IA,41590,"Iowa City, IA", 50.83 ," 126,810 "," 79,240 ", 30 ,2003,6,2003,,,,,,,
70019,7019,University of Iowa,MB,DO,Bus,Active,Full Reporter,University,IOWA CITY,IA,41590,"Iowa City, IA", 50.83 ," 126,810 "," 79,240 ", 30 ,2023,6,2023,"3,665,791","2,516,927",1,$0.00 ,"$4,161,616.00 ",$1.65 ,$0.00 
70030,7030,City of Coralville,DR,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",CORALVILLE,IA,41590,"Iowa City, IA", 50.83 ," 126,810 "," 44,524 ", 36 ,2023,6,2023,"65,572","9,433",7,"$22,388.00 ","$32,463.00 ",$3.44 ,$2.37 
70030,7030,City of Coralville,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",CORALVILLE,IA,41590,"Iowa City, IA", 50.83 ," 126,810 "," 44,524 ", 36 ,2023,6,2023,"1,043,727","316,685",3,"$278,826.00 ","$1,735,085.00 ",$5.48 ,$0.88 
70032,7032,"City of St. Joseph, Missouri",MB,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",SAINT JOSEPH,MO,77743,"St. Joseph, MO--KS", 44.35 ," 77,187 "," 71,362 ", 39 ,2023,6,2023,,,,,,,
70033,7033,City of Lawrence - Lawrence Transit System,DR,PT,Bus,Inactive,Full Reporter,Public agency or authority that contracts for some or all transit service (not a State DOT),Lawrence,KS,48232,"Lawrence, KS", 29.92 ," 94,998 "," 90,000 ", 30 ,2009,12,2009,"195,674","50,169",4,"$84,730.00 ","$1,115,385.00 ",$22.23 ,$1.69 
70033,7033,City of Lawrence - Lawrence Transit System,MB,PT,Bus,Inactive,Full Reporter,Public agency or authority that contracts for some or all transit service (not a State DOT),Lawrence,KS,48232,"Lawrence, KS", 29.92 ," 94,998 "," 90,000 ", 30 ,2009,12,2009,"1,715,796","499,017",3,"$180,965.00 ","$2,602,564.00 ",$5.22 ,$0.36 
70035,7035,Johnson County Kansas,CB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",OLATHE,KS,43912,"Kansas City, MO--KS", 714.10 ," 1,674,218 "," 384,054 ", 141 ,2023,12,2023,"370,687","23,403",16,$0.00 ,"$1,912,389.00 ",$81.72 ,$0.00 
70035,7035,Johnson County Kansas,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",OLATHE,KS,43912,"Kansas City, MO--KS", 714.10 ," 1,674,218 "," 384,054 ", 141 ,2023,12,2023,"445,506","70,779",6,$0.00 ,"$2,808,368.00 ",$39.68 ,$0.00 
70035,7035,Johnson County Kansas,DR,TX,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",OLATHE,KS,43912,"Kansas City, MO--KS", 714.10 ," 1,674,218 "," 384,054 ", 141 ,2023,12,2023,"1,904,790","176,483",11,"$385,446.00 ","$5,096,899.00 ",$28.88 ,$2.18 
70035,7035,Johnson County Kansas,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",OLATHE,KS,43912,"Kansas City, MO--KS", 714.10 ," 1,674,218 "," 384,054 ", 141 ,2023,12,2023,"4,034,158","321,736",13,$0.00 ,"$8,270,467.00 ",$25.71 ,$0.00 
70036,7036,Missouri State University,MB,PT,Bus,Inactive,Full Reporter,Public agency or authority that contracts for some or all transit service (not a State DOT),Springfield,MO,83953,"Springfield, MO", 134.33 ," 282,651 "," 18,732 ", 8 ,2006,6,2006,"598,398","749,314",1,"$924,695.00 ","$1,108,577.00 ",$1.48 ,$1.23 
70041,7041,Ames Transit Agency,DR,DO,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",AMES,IA,02062,"Ames, IA", 22.36 ," 66,342 "," 54,445 ", 15 ,2015,6,2015,"44,194","11,566",4,"$14,986.00 ","$202,175.00 ",$17.48 ,$1.30 
70041,7041,Ames Transit Agency,DR,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",AMES,IA,02062,"Ames, IA", 22.36 ," 66,342 "," 54,445 ", 15 ,2023,6,2023,"38,212","8,380",5,"$15,077.00 ","$10,892.00 ",$1.30 ,$1.80 
70041,7041,Ames Transit Agency,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",AMES,IA,02062,"Ames, IA", 22.36 ," 66,342 "," 54,445 ", 15 ,2023,6,2023,"6,233,904","4,128,413",2,"$6,773,055.00 ","$12,470,377.00 ",$3.02 ,$1.64 
70041,7041,Ames Transit Agency,MB,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",AMES,IA,02062,"Ames, IA", 22.36 ," 66,342 "," 54,445 ", 15 ,2019,6,2019,"409,139","244,994",2,$0.00 ,"$253,595.00 ",$1.04 ,$0.00 
70043,7043,City of Jefferson,DR,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",JEFFERSON CITY,MO,42967,"Jefferson City, MO", 34.46 ," 50,775 "," 43,228 ", 36 ,2023,10,2023,,,,,,,
70043,7043,City of Jefferson,MB,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",JEFFERSON CITY,MO,42967,"Jefferson City, MO", 34.46 ," 50,775 "," 43,228 ", 36 ,2023,10,2023,,,,,,,
70044,,University of Kansas,DR,PT,Bus,Inactive,Full Reporter,University,LAWRENCE,KS,48232,"Lawrence, KS", 29.92 ," 94,998 "," 94,930 ", 15 ,2007,6,2007,,,,,,,
70044,,University of Kansas,MB,PT,Bus,Active,Full Reporter,University,LAWRENCE,KS,48232,"Lawrence, KS", 29.92 ," 94,998 "," 94,930 ", 15 ,2023,6,2023,"1,135,560","1,195,326",1,$0.00 ,"$2,770,648.00 ",$2.32 ,$0.00 
70045,7045,"County of Johnson, Iowa",DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",IOWA CITY,IA,41590,"Iowa City, IA", 50.83 ," 126,810 "," 152,854 ", 613 ,2023,6,2023,"457,362","93,697",5,"$185,910.00 ","$3,512,952.00 ",$37.49 ,$1.98 
70045,7045,"County of Johnson, Iowa",MB,DO,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",IOWA CITY,IA,41590,"Iowa City, IA", 50.83 ," 126,810 "," 152,854 ", 613 ,2018,6,2018,225,58,4,$30.00 ,"$8,118.00 ",$139.97 ,$0.52 
70047,7047,"Unified Government of Wyandotte County and Kansas City, KS",DR,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Kansas City,KS,43912,"Kansas City, MO--KS", 714.10 ," 1,674,218 "," 167,046 ", 156 ,2023,12,2023,,,,,,,
70047,7047,"Unified Government of Wyandotte County and Kansas City, KS",MB,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Kansas City,KS,43912,"Kansas City, MO--KS", 714.10 ," 1,674,218 "," 167,046 ", 156 ,2023,12,2023,,,,,,,
70048,7048,City of Lawrence,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LAWRENCE,KS,48232,"Lawrence, KS", 29.92 ," 94,998 "," 96,207 ", 38 ,2023,12,2023,"435,640","82,845",5,$0.00 ,"$3,006,799.00 ",$36.29 ,$0.00 
70048,7048,City of Lawrence,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LAWRENCE,KS,48232,"Lawrence, KS", 29.92 ," 94,998 "," 96,207 ", 38 ,2023,12,2023,"2,829,220","932,272",3,$0.00 ,"$6,366,218.00 ",$6.83 ,$0.00 
70049,7049,River Bend Transit,DR,DO,Bus,Active,Full Reporter,Private-Non-Profit Corporation,DAVENPORT,IA,22366,"Davenport, IA--IL", 134.86 ," 285,211 "," 564,324 "," 2,185 ",2023,6,2023,"1,250,720","183,114",7,"$811,935.00 ","$4,077,579.00 ",$22.27 ,$4.43 
70049,7049,River Bend Transit,DR,PT,Bus,Inactive,Full Reporter,Private-Non-Profit Corporation,DAVENPORT,IA,22366,"Davenport, IA--IL", 134.86 ," 285,211 "," 564,324 "," 2,185 ",2021,6,2021,"203,522","37,661",5,"$67,623.00 ","$779,149.00 ",$20.69 ,$1.80 
70049,7049,River Bend Transit,MB,DO,Bus,Active,Full Reporter,Private-Non-Profit Corporation,DAVENPORT,IA,22366,"Davenport, IA--IL", 134.86 ," 285,211 "," 564,324 "," 2,185 ",2023,6,2023,"65,866","6,703",10,"$2,606.00 ","$280,799.00 ",$41.89 ,$0.39 
70049,7049,River Bend Transit,MB,PT,Bus,Inactive,Full Reporter,Private-Non-Profit Corporation,DAVENPORT,IA,22366,"Davenport, IA--IL", 134.86 ," 285,211 "," 564,324 "," 2,185 ",2021,6,2021,"19,400","3,081",6,"$1,986.00 ","$101,710.00 ",$33.01 ,$0.64 
70057,7057,Loop Trolley Transportation Development District,SR,PT,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAINT LOUIS,MO,77770,"St. Louis, MO--IL", 910.37 ," 2,156,323 "," 50,580 ", 5 ,2023,12,2023,"16,796","8,532",2,$0.00 ,"$1,370,056.00 ",$160.58 ,$0.00 
70066,7R01-011,Heart of Iowa Regional Transit Agency,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,URBANDALE,IA,02062,"Ames, IA", 22.36 ," 66,342 "," 314,038 "," 4,149 ",2023,6,2023,"603,212","92,295",7,"$770,018.00 ","$3,654,954.00 ",$39.60 ,$8.34 
70066,7R01-011,Heart of Iowa Regional Transit Agency,VP,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,URBANDALE,IA,02062,"Ames, IA", 22.36 ," 66,342 "," 314,038 "," 4,149 ",,,,,,,,,,
70138,7R01-010,East Central Iowa Council of Governments,CB,PT,Bus,Active,Small Systems Reporter,"MPO, COG or Other Planning Agency",CEDAR RAPIDS,IA,41590,"Iowa City, IA", 50.83 ," 126,810 "," 74,950 ", 26 ,2023,9,2023,,,,,,,
70138,7R01-010,East Central Iowa Council of Governments,VP,PT,Bus,Active,Small Systems Reporter,"MPO, COG or Other Planning Agency",CEDAR RAPIDS,IA,41590,"Iowa City, IA", 50.83 ," 126,810 "," 74,950 ", 26 ,2023,9,2023,,,,,,,
70271,,"Kansas City, City of Missouri",SR,PT,Rail,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",KANSAS CITY,MO,43912,"Kansas City, MO--KS", 714.10 ," 1,674,218 "," 11,953 ", 2 ,2023,4,2023,"2,552,677","1,734,479",1,$0.00 ,"$6,732,755.00 ",$3.88 ,$0.00 
70275,,Nebraska Department of Transportation ,VP,PT,Bus,Active,Full Reporter,State Government Unit or Department of Transportation,LINCOLN,NE,65269,"Omaha, NE--IA", 270.81 ," 819,508 "," 777,341 ", 252 ,2023,6,2023,"3,266,503","77,826",42,"$666,748.00 ","$481,652.00 ",$6.19 ,$8.57 
80001,8001,Utah Transit Authority,CB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,78499,"Salt Lake City, UT", 300.42 ," 1,178,533 "," 2,539,272 ", 607 ,2023,12,2023,"9,082,299","592,631",15,"$554,898.00 ","$11,190,459.00 ",$18.88 ,$0.94 
80001,8001,Utah Transit Authority,CR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,78499,"Salt Lake City, UT", 300.42 ," 1,178,533 "," 2,539,272 ", 607 ,2023,12,2023,"107,783,049","3,736,620",29,"$4,396,324.00 ","$58,003,120.00 ",$15.52 ,$1.18 
80001,8001,Utah Transit Authority,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,78499,"Salt Lake City, UT", 300.42 ," 1,178,533 "," 2,539,272 ", 607 ,2023,12,2023,"2,050,240","212,688",10,"$240,169.00 ","$17,771,195.00 ",$83.56 ,$1.13 
80001,8001,Utah Transit Authority,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,78499,"Salt Lake City, UT", 300.42 ," 1,178,533 "," 2,539,272 ", 607 ,2023,12,2023,"3,288,614","545,854",6,"$408,047.00 ","$18,327,712.00 ",$33.58 ,$0.75 
80001,8001,Utah Transit Authority,DR,TX,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,78499,"Salt Lake City, UT", 300.42 ," 1,178,533 "," 2,539,272 ", 607 ,2012,12,2012,"30,886","5,017",6,"$11,462.00 ","$106,125.00 ",$21.15 ,$2.28 
80001,8001,Utah Transit Authority,LR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,78499,"Salt Lake City, UT", 300.42 ," 1,178,533 "," 2,539,272 ", 607 ,2023,12,2023,"48,914,289","11,043,730",4,"$10,330,916.00 ","$98,389,429.00 ",$8.91 ,$0.94 
80001,8001,Utah Transit Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,78499,"Salt Lake City, UT", 300.42 ," 1,178,533 "," 2,539,272 ", 607 ,2023,12,2023,"69,048,594","17,797,238",4,"$15,774,459.00 ","$202,160,271.00 ",$11.36 ,$0.89 
80001,8001,Utah Transit Authority,MB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,78499,"Salt Lake City, UT", 300.42 ," 1,178,533 "," 2,539,272 ", 607 ,2023,12,2023,"578,637","98,046",6,"$15,679.00 ","$1,947,502.00 ",$19.86 ,$0.16 
80001,8001,Utah Transit Authority,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,78499,"Salt Lake City, UT", 300.42 ," 1,178,533 "," 2,539,272 ", 607 ,2023,12,2023,"38,627,420","1,033,123",37,"$3,723,976.00 ","$24,408,545.00 ",$23.63 ,$3.60 
80001,8001,Utah Transit Authority,VP,PT,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,78499,"Salt Lake City, UT", 300.42 ," 1,178,533 "," 2,539,272 ", 607 ,2003,12,2003,"12,649,952","304,943",41,$0.00 ,"$614,163.00 ",$2.01 ,$0.00 
80002,8002,City of Sioux Falls,DR,DO,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SIOUX FALLS,SD,82252,"Sioux Falls, SD", 67.90 ," 194,283 "," 141,400 ", 51 ,2023,12,2023,"316,727","54,957",6,"$161,442.00 ","$4,196,737.00 ",$76.36 ,$2.94 
80002,8002,City of Sioux Falls,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SIOUX FALLS,SD,82252,"Sioux Falls, SD", 67.90 ," 194,283 "," 141,400 ", 51 ,2008,12,2008,"708,064","126,568",6,"$218,735.00 ","$2,663,078.00 ",$21.04 ,$1.73 
80002,8002,City of Sioux Falls,MB,DO,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SIOUX FALLS,SD,82252,"Sioux Falls, SD", 67.90 ," 194,283 "," 141,400 ", 51 ,2023,12,2023,"1,731,121","499,713",3,"$369,203.00 ","$6,295,106.00 ",$12.60 ,$0.74 
80002,8002,City of Sioux Falls,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SIOUX FALLS,SD,82252,"Sioux Falls, SD", 67.90 ," 194,283 "," 141,400 ", 51 ,2008,12,2008,"4,572,371","803,450",6,"$408,851.00 ","$3,239,379.00 ",$4.03 ,$0.51 
